ORCID,full_name,given_name,family_name,credit_name,status_code,error
0000-0002-6055-000X,Sherida Hibbard,Sherida,Hibbard,,200,
0000-0002-6057-0959,Carmen Oleaga-Quintas,Carmen,Oleaga-Quintas,,200,
0000-0002-6057-3973,Aeshah Ali Awaji,Aeshah Ali,Awaji,,200,
0000-0002-6062-3758,Peggy L Fiedler,Peggy,Fiedler,Peggy L Fiedler,200,
0000-0002-6062-6772,Scott Shainker,Scott,Shainker,,200,
0000-0002-6064-3353,Thijs Koorman,Thijs,Koorman,,200,
0000-0002-6065-8889,Chen Chen,Chen,Chen,,200,
0000-0002-6067-6438,Christina Xu,Christina,Xu,,200,
0000-0002-6073-2073,Vaughn Sousa,Vaughn,Sousa,,200,
0000-0002-6073-5207,Luis G. Brieba,Luis G.,Brieba,,200,
0000-0002-6075-4395,Elliott Mokski,Elliott,Mokski,,200,
0000-0002-6076-6265,Zachariah Cohen,Zachariah,Cohen,,200,
0000-0002-6078-7066,William Milberg,William,Milberg,William Milberg,200,
0000-0002-6078-9328,Steven W. Kasparek,Steven,Kasparek,Steven W. Kasparek,200,
0000-0002-6080-9245,Catherine Strong,Catherine,Strong,,200,
0000-0002-6081-3156,Sean Paul Ashley,Sean Paul,Ashley,,200,
0000-0002-6081-6226,Matthieu Landon,Matthieu,Landon,,200,
0000-0002-6083-1004,Kyumin Lee,Kyumin,Lee,,200,
0000-0002-6083-4424,Jack Edwards,Jack,Edwards,,200,
0000-0002-6085-5911,Dhiraj Kumar,Dhiraj,Kumar,,200,
0000-0002-6086-5546,Gabriel Enrique Romero,Gabriel,Romero,Gabriel Enrique Romero,200,
0000-0002-6088-9994,Howard Georgi,Howard,Georgi,,200,
0000-0002-6092-3208,Tamara Brenner,Tamara,Brenner,,200,
0000-0002-6092-6222,Rashmi Jasrasaria,Rashmi,Jasrasaria,Rashmi Jasrasaria,200,
0000-0002-6096-4915,Yuchen He,Yuchen,He,,200,
0000-0002-6096-6697,Safana AlFardan,Safana,AlFardan,,200,
0000-0002-6097-1197,Abul Quasem Al-Amin,Abul Quasem,Al-Amin,,200,
0000-0002-6098-5353,Amy J Wisdom,Amy,Wisdom,Amy J Wisdom,200,
0000-0002-6100-1862,VILMA IRAZOLA,VILMA,IRAZOLA,,200,
0000-0002-6101-0443,Daniel Corlew,Daniel,Corlew,,200,
0000-0002-6102-6904,Vlad Elgart,Vlad,Elgart,,200,
0000-0002-6103-9318,Sharad Goel,Sharad,Goel,,200,
0000-0002-6104-4643,Daniel F. Cardozo Pinto,Daniel F.,Cardozo Pinto,,200,
0000-0002-6105-5270,"Thompson, CC",Christopher C.,Thompson,"Thompson, CC",200,
0000-0002-6107-1633,Yuxiao Du,Yuxiao,Du,,200,
0000-0002-6107-3794,Lumumba Seegars,Lumumba,Seegars,,200,
0000-0002-6110-0510,Abra Shen,Abra,Shen,,200,
0000-0002-6110-4319,Benjamin  Porteous,Benjamin ,Porteous,,200,
0000-0002-6113-6820,Michelle Richter,Michelle,Richter,,200,
0000-0002-6114-0301,Esther Brielle,Esther,Brielle,,200,
0000-0002-6115-0956,Nathaniel Bowden,Nathaniel,Bowden,,200,
0000-0002-6119-5767,Ben Haward,Ben,Haward,,200,
0000-0002-6121-0875,Fang Xie,Fang,Xie,,200,
0000-0002-6122-8426,Zidu Xu,Zidu,Xu,,200,
0000-0002-6123-3540,Erik Lewis Hodges,Erik,Hodges,Erik Lewis Hodges,200,
0000-0002-6125-7833,Suyang Wan,Suyang,Wan,,200,
0000-0002-6129-7229,William Helmrath,William,Helmrath,,200,
0000-0002-6130-2286,Ankur Pandya,Ankur,Pandya,,200,
0000-0002-6130-4935,Gregory Li,Gregory,Li,,200,
0000-0002-6132-0601,Ebru Aras,Ebru,Aras,,200,
0000-0002-6132-0871,Sunghyuk Park,Sunghyuk,Park,,200,
0000-0002-6134-3264,Shvan J. Raheem,Shvan,J. Raheem,,200,
0000-0002-6137-0318,xuedao he,xuedao,he,,200,
0000-0002-6141-4712,Ingrid Elisabeth Christophersen,Ingrid Elisabeth,Christophersen,,200,
0000-0002-6145-9689,B. Natterson-Horowitz,Barbara,Natterson-Horowitz,B. Natterson-Horowitz,200,
0000-0002-6148-6433,Tarun V. Kamath,Tarun,Kamath,Tarun V. Kamath,200,
0000-0002-6149-3406,Nathan Faialaga,Nathan,Faialaga,,200,
0000-0002-6149-4898,Bene Ekine-Afolabi,Bene,Ekine-Afolabi,,200,
0000-0002-6165-5946,Susan Fitzgerald,Susan,Fitzgerald,,200,
0000-0002-6168-005X,Marta Florio,Marta,Florio,,200,
0000-0002-6169-8073,Mohammad Hamidian,Mohammad,Hamidian,,200,
0000-0002-6172-4526,Roberto Sotomayor-Mena,Roberto,Sotomayor-Mena,,200,
0000-0002-6172-6521,Samantha Jones,Samantha,Jones,,200,
0000-0002-6172-6847,Ching Keng,Ching,Keng,Ching Keng,200,
0000-0002-6178-5927,Gino Mortillaro,Gino,Mortillaro,,200,
0000-0002-6179-8461,Ari Kappel,Ari,Kappel,,200,
0000-0002-6180-223X,Lina Lander,Lina,Lander,,200,
0000-0002-6180-7807,Wenchu,Wenchu,,,200,
0000-0002-6181-0440,Lovanomenjanahary Marline,Lovanomenjanahary,Marline,,200,
0000-0002-6185-4849,Jacob Kalodner,Jacob,Kalodner,,200,
0000-0002-6186-0798,Daniel Hathaway,Daniel,Hathaway,,200,
0000-0002-6189-4429,"Azeredo, Catarina Machado",Catarina,Machado Azeredo,"Azeredo, Catarina Machado",200,
0000-0002-6191-4709,Shannan J Ho Sui,Shannan,Ho Sui,Shannan J Ho Sui,200,
0000-0002-6192-4659,Alex Barron,Alex,Barron,,200,
0000-0002-6193-665X,Hugh Shirley,Hugh,Shirley,,200,
0000-0002-6195-2430,Pradeep Sathyanarayana,Pradeep,Sathyanarayana,,200,
0000-0002-6196-727X,Michael Girouard,Michael,Girouard,,200,
0000-0002-6198-8329,Elizabeth Perez,Elizabeth,Perez,,200,
0000-0002-6198-9823,Festina Balidemaj,Festina,Balidemaj,,200,
0000-0002-6203-2898,Koji Kinoshita,Koji,Kinoshita,Koji Kinoshita,200,
0000-0002-6206-2675,Zhou Fang,Zhou,Fang,,200,
0000-0002-6206-681X,Laura Hofman,Laura,Hofman,,200,
0000-0002-6207-4529,Ji-Won Lee,Ji-Won,Lee,,200,
0000-0002-6208-0232,Fadi Issa,Fadi,Issa,,200,
0000-0002-6214-7847,Amy Cohen,Amy,Cohen,,200,
0000-0002-6215-190X,Alexander Tyshkovskiy,Alexander,Tyshkovskiy,,200,
0000-0002-6215-8159,Elizabeth A. Phelps,Elizabeth ,Phelps,Elizabeth A. Phelps,200,
0000-0002-6215-8714,Tzu-Chieh Tang,Tzu-Chieh,Tang,Tzu-Chieh Tang,200,
0000-0002-6219-7035,Alex Cuenca,Alex,Cuenca,,200,
0000-0002-6221-8895,Jennifer Potter,Jennifer,Potter,,200,
0000-0002-6224-5519,Takahisa Ogawa,Takahisa,Ogawa,,200,
0000-0002-6225-4212,Mapopa Chipofya,Mapopa,Chipofya,,200,
0000-0002-6227-6796,Andrew R Weckstein,Andrew,Weckstein,Andrew R Weckstein,200,
0000-0002-6231-2937,Ehsan Hajiesmaili,Ehsan,Hajiesmaili,,200,
0000-0002-6231-4414,Yuchen Liu,Yuchen,Liu,,200,
0000-0002-6231-6073,Maryam Azimi Mohammadabadi,Maryam,Azimi Mohammadabadi,Maryam Azimi Mohammadabadi,200,
0000-0002-6231-9944,Wolfram Schlenker,Wolfram,Schlenker,,200,
0000-0002-6233-6664,Swayam Bagaria,Swayam,Bagaria,,200,
0000-0002-6234-367X,Rahul Kumar Sevakula,Rahul Kumar,Sevakula,,200,
0000-0002-6235-8177,Adi Berliner Senderey,Adi,Berliner Senderey,,200,
0000-0002-6237-7976,C. C.. Lamberg-Karlovsky,C. C..,Lamberg-Karlovsky,,200,
0000-0002-6238-341X,Ted Turesky,Ted,Turesky,,200,
0000-0002-6240-3652,Jay Luker,Jay,Luker,,200,
0000-0002-6241-1214,Zachary Nowak,Zachary,Nowak,,200,
0000-0002-6243-0706,Mohamed Nashnoush,Mohamed,Nashnoush,,200,
0000-0002-6248-2282,Sook-Bin Woo,Sook-Bin,Woo,,200,
0000-0002-6249-4291,Joon-Hyuk Lee,Joon-Hyuk,Lee,,200,
0000-0002-6252-6986,David Tomasi,David,Tomasi,David Tomasi,200,
0000-0002-6253-3430,Kirstie Russell,Kirstie,Russell,,200,
0000-0002-6253-6850,Timothy Hanley,Timothy,Hanley,,200,
0000-0002-6257-2296,Michelle Baildon,Michelle,Baildon,,200,
0000-0002-6258-2443,EROL BARBUR,EROL,BARBUR,,200,
0000-0002-6261-8813,Furqan Aftab,Furqan,Aftab,,200,
0000-0002-6264-6961,Xochitl Morgan,Xochitl,Morgan,Xochitl Morgan,200,
0000-0002-6264-8553,Justin Silpe,Justin,Silpe,,200,
0000-0002-6264-873X,Muhammad Hasan Abid,Muhammad Hasan,Abid,,200,
0000-0002-6265-6756,Parker Knight,Parker,Knight,,200,
0000-0002-6266-8239,Clio-Ragna Takas,Clio-Ragna,Takas,,200,
0000-0002-6268-0721,Sheethal Kalmadka,Sheethal,Kalmadka,,200,
0000-0002-6268-217X,Pepijn Brandon,Pepijn,Brandon,,200,
0000-0002-6268-7309,Xuejun Zhang,Xuejun,Zhang,,200,
0000-0002-6270-4404,Dr. Marshala Lee-McCall,Marshala,Lee-McCall,Dr. Marshala Lee-McCall,200,
0000-0002-6273-7310,Daniel Y. Kim,Daniel,Kim,Daniel Y. Kim,200,
0000-0002-6275-513X,Junyu Yang,Junyu,Yang,,200,
0000-0002-6276-8117,Nina A. Kohn,Nina,Kohn,Nina A. Kohn,200,
0000-0002-6278-4926,Deborah Pavan-Langston  MD FACS,Deborah,Pavan-Langston  MD FACS,,200,
0000-0002-6279-7807,Julia Palmiano Federer,Julia,Palmiano Federer,,200,
0000-0002-6281-657X,Christopher Thompson,Christopher,Thompson,,200,
0000-0002-6284-1679,"Renee Crichlow MD, FAAFP",Renee,Crichlow,"Renee Crichlow MD, FAAFP",200,
0000-0002-6287-2969,Eiji Takahashi,Eiji,Takahashi,,200,
0000-0002-6289-6928,Ian W Windsor,Ian,Windsor,Ian W Windsor,200,
0000-0002-6292-1126,Catherine E. Snow,Catherine E.,Snow,,200,
0000-0002-6292-8408,LIAM THEVENY,LIAM,THEVENY,,200,
0000-0002-6294-909X,Julian Kates-Harbeck,Julian,Kates-Harbeck,,200,
0000-0002-6297-0649,Paul Chen,Paul,Chen,,200,
0000-0002-6299-8510,Americo Mendoza-Mori,Americo,Mendoza-Mori,,200,
0000-0002-6301-2151,Taofeek Uthman,Taofeek,Uthman,,200,
0000-0002-6302-7564,Jorge Almeida,Jorge,Almeida,Jorge Almeida,200,
0000-0002-6306-2263,Ashvin Vishwanath,Ashvin,Vishwanath,,200,
0000-0002-6306-7240,Maria Amodeo,Maria,Amodeo,,200,
0000-0002-6308-2491,Anthony C Varca,Anthony,Varca,Anthony C Varca,200,
0000-0002-6309-7298,Hsinlin Cheng,Hsinlin,Cheng,,200,
0000-0002-6311-6161,Frances St Amant,Frances,St Amant,,200,
0000-0002-6311-8546,Rachel Swindle,Rachel,Swindle,,200,
0000-0002-6313-6357,,,,,200,
0000-0002-6317-8450,Edward Smith,Edward,Smith,,200,
0000-0002-6319-1647,Oladapo Yeku,Oladapo,Yeku,,200,
0000-0002-6319-7205,Baohong Chen,Baohong,Chen,,200,
0000-0002-6322-5093,Leon Chen,Leon,Chen,,200,
0000-0002-6326-7568,Angélica María Sánchez Barona,Angélica María,Sánchez Barona,,200,
0000-0002-6330-8251,Haytham Shebel,Haytham,Shebel,,200,
0000-0002-6331-5224,"Brendan M. Everett, MD, MPH",Brendan,Everett,"Brendan M. Everett, MD, MPH",200,
0000-0002-6331-7940,Jesse B. Gordon,Jesse,Gordon,Jesse B. Gordon,200,
0000-0002-6332-1093,Dan Li,Dan,Li,,200,
0000-0002-6333-5022,Jennifer Fagen,Jennifer,Fagen,,200,
0000-0002-6335-1399,Sara Schechner,Sara,Schechner,,200,
0000-0002-6337-1867,Madeline Ma,Madeline,Ma,,200,
0000-0002-6337-9447,Brandon Grinkemeyer,Brandon,Grinkemeyer,,200,
0000-0002-6338-1686,Ewilly J. Y. Liew,Ewilly,Liew,Ewilly J. Y. Liew,200,
0000-0002-6343-7109,Nabil Harfoush,Nabil,Harfoush,,200,
0000-0002-6345-008X,Su Chu,Su,Chu,,200,
0000-0002-6345-1138,Youngjung Kim,Youngjung,Kim,,200,
0000-0002-6345-1664,Susan Lester,Susan,Lester,,200,
0000-0002-6347-7506,Cameron Smith,Cameron,Smith,,200,
0000-0002-6349-9254,Katherine  King,Katherine ,King,,200,
0000-0002-6350-6610,Jia Chen,Jia,Chen,,200,
0000-0002-6351-0177,Amir Shachmurove,Amir,Shachmurove,,200,
0000-0002-6351-2252,Asmaa Rohym,Asmaa,Ahmed,Asmaa Rohym,200,
0000-0002-6352-6005,Kimberly Parra,Kimberly,Parra,,200,
0000-0002-6352-7788,Panayotis League,Panayotis,League,,200,
0000-0002-6356-7966,Byron Cohen,Byron,Cohen,,200,
0000-0002-6358-0765,Jun REN,Jun,REN,,200,
0000-0002-6358-4141,Meredith Stanhope,Meredith,Stanhope,,200,
0000-0002-6359-4702,Longle Ma,Longle,Ma,,200,
0000-0002-6359-8471,Megan Satterthwaite-Freiman,Megan,Satterthwaite-Freiman,,200,
0000-0002-6362-1520,Meg Lovejoy,Meg,Lovejoy,,200,
0000-0002-6362-1651,Laura Lascarez-Lagunas,Laura,Lascarez-Lagunas,,200,
0000-0002-6367-9562,Vincent WL Wong,Vincent WL,Wong,,200,
0000-0002-6368-6068,Yu-Chiao Wu,Yu-Chiao,Wu,,200,
0000-0002-6369-9977,Sibylla Leon Guerrero,Sibylla,Leon Guerrero,,200,
0000-0002-6370-3825,Matteo Paradisi,Matteo,Paradisi,,200,
0000-0002-6373-1068,Phillip Pearl,Phillip,Pearl,,200,
0000-0002-6373-3100,Daniel Jacob,Daniel,Jacob,,200,
0000-0002-6374-3819,Ella King,Ella,King,,200,
0000-0002-6375-2846,David Dongkyung Kim,David,Kim,David Dongkyung Kim,200,
0000-0002-6375-3312,Seward Rutkove,Seward,Rutkove,,200,
0000-0002-6376-3641,Ramalingam Vetrivelan,Ramalingam,Vetrivelan,,200,
0000-0002-6381-121X,Juha Ruokonen,Juha,Ruokonen,,200,
0000-0002-6381-2845,Mehdi Taghavi,Mehdi,Taghavi,,200,
0000-0002-6382-8986,Christopher Lawrence,Christopher,Lawrence,,200,
0000-0002-6384-4900,Han Xu,Han,Xu,,200,
0000-0002-6388-5577,Eric Wright,Eric,Wright,,200,
0000-0002-6391-2037,Simona Eleuteri,Simona,Eleuteri,,200,
0000-0002-6395-6320,Diego Alexandre,Diego,Alexandre,,200,
0000-0002-6400-9472,Adrian Ranga,Adrian,Ranga,,200,
0000-0002-6400-9667,Dongzhe Hong,Dongzhe,Hong,,200,
0000-0002-6401-7464,Yan Wang,Yan,Wang,,200,
0000-0002-6405-2390,Changpeng Lin,Changpeng,Lin,,200,
0000-0002-6406-1828,Joshua Goldstein,Joshua,Goldstein,,200,
0000-0002-6408-5125,Ana Cristina  Sedas,Ana Cristina ,Sedas,,200,
0000-0002-6409-892X,Roisin Mortimer,Roisin,Mortimer,,200,
0000-0002-6410-4699,,,,,200,
0000-0002-6411-3480,Ana Paula Beck da Silva Etges,Ana Paula,Beck da Silva Etges,,200,
0000-0002-6414-1705,Kevin Wong,Kevin,Wong,,200,
0000-0002-6415-5496,James Kim,James,Kim,,200,
0000-0002-6417-9658,Stephanie Chalupka,Stephanie,Chalupka,,200,
0000-0002-6419-1980,Ying Liu,Ying,Liu,,200,
0000-0002-6419-3361,Sajad Razavi Bazaz,Sajad,Razavi Bazaz,Sajad Razavi Bazaz,200,
0000-0002-6420-848X,Leonid Peshkin,Leonid,Peshkin,Leonid Peshkin,200,
0000-0002-6423-3554,Jennifer Nicoloro-SantaBarbara,Jennifer,Nicoloro-SantaBarbara,,200,
0000-0002-6423-3888,Daniel Tenen,Daniel,Tenen,,200,
0000-0002-6423-4485,Nitya Jain,Nitya,Jain,,200,
0000-0002-6423-5816,FANGCONG DONG,FANGCONG,DONG,,200,
0000-0002-6424-3445,Carol Chiodo,Carol,Chiodo,,200,
0000-0002-6426-0456,Sechaba Mahlomaholo,Mahlomaholo Sechaba Geoffrey,Mahlomaholo,Sechaba Mahlomaholo,200,
0000-0002-6428-9603,Holt DJ,Daphne J.,Holt,Holt DJ,200,
0000-0002-6429-3872,Peter Galison,Peter,Galison,,200,
0000-0002-6429-7646,Branka Trifkovic,Branka,Trifkovic,,200,
0000-0002-6433-7804,Christine Field,Christine,Field,,200,
0000-0002-6435-548X,Wonjin Yoon,Wonjin,Yoon,,200,
0000-0002-6440-0877,Walter Hatch,Walter,Hatch,,200,
0000-0002-6440-0957,Olof Lagerlöf,Olof,Lagerlöf,Olof Lagerlöf,200,
0000-0002-6441-8014,Chuan Qin,Chuan,Qin,,200,
0000-0002-6445-5931,Senthil Kumar Rajasekaran,Senthil Kumar,Rajasekaran,,200,
0000-0002-6445-8016,Kieran Todd,Kieran,Todd,,200,
0000-0002-6449-405X,Malathi Thothathiri,Malathi,Thothathiri,,200,
0000-0002-6450-4975,Jordan R. Brown,Jordan,Brown,Jordan R. Brown,200,
0000-0002-6451-9376,Alison Ringel,Alison,Ringel,,200,
0000-0002-6453-0831,Rembrand Koning,Rembrand,Koning,,200,
0000-0002-6453-199X,Li Su,Li,Su,,200,
0000-0002-6454-2875,Dr Catherine Pédamon,Catherine,Pédamon,Dr Catherine Pédamon,200,
0000-0002-6455-936X,Colleen M Ryan,Colleen Marie,Ryan,Colleen M Ryan,200,
0000-0002-6456-3908,Benjamin Johnston,Benjamin,Johnston,,200,
0000-0002-6456-5663,Matthew W. Hughey,Matthew,Hughey,Matthew W. Hughey,200,
0000-0002-6456-7140,Yuzhou Lin,Yuzhou,Lin,,200,
0000-0002-6457-4965,Pawel Korzynski,Pawel,Korzynski,,200,
0000-0002-6459-0551,Gašper Beguš,Gašper,Beguš,,200,
0000-0002-6459-8772,Andrei Diaconu,Andrei,Diaconu,,200,
0000-0002-6460-0246,Chunlei Tang,Chunlei,Tang,,200,
0000-0002-6463-8965,Manish Paranjpe,Manish,Paranjpe,,200,
0000-0002-6468-8145,Ramya Parthasarathy,Ramya,Parthasarathy,,200,
0000-0002-6469-9653,Zeynep Aytac,Zeynep,Aytac,,200,
0000-0002-6470-2277,Elena Pajaro Peres,Elena,Pajaro Peres,,200,
0000-0002-6471-4630,Alos Diallo,Alos,Diallo,,200,
0000-0002-6473-8325,L. Kelly Fitzpatrick,L. Kelly,Fitzpatrick,,200,
0000-0002-6475-1984,Jeremy Wolfe,Jeremy,Wolfe,,200,
0000-0002-6475-4368,Matthew Kopec,Matthew,Kopec,,200,
0000-0002-6476-3803,Kenneth Chiacchia,Kenneth,Chiacchia,,200,
0000-0002-6476-6748,Gen Pei,Gen,Pei,,200,
0000-0002-6480-1347,Scott J. DiGiulio,Scott,DiGiulio,Scott J. DiGiulio,200,
0000-0002-6480-4660,Arafeh Bigdeli,Arafeh,Bigdeli,,200,
0000-0002-6482-2789,Yuan Jia-Zheng,Yuan,Jia Zheng,Yuan Jia-Zheng,200,
0000-0002-6486-0689,Javiera P. Oyarzun,Javiera ,Oyarzun,Javiera P. Oyarzun,200,
0000-0002-6486-4815,Arshia Mostoufi,Arshia,Mostoufi,,200,
0000-0002-6489-4117,Samuel S. Urlacher,Samuel,Urlacher,Samuel S. Urlacher,200,
0000-0002-6492-7812,Michael Chiang,Michael,Chiang,,200,
0000-0002-6493-4481,Haidong Yuan,Haidong,Yuan,,200,
0000-0002-6495-4394,Quynh T Nguyen,Quynh T,Nguyen,,200,
0000-0002-6499-1443,"James S. Allan, MD",James,Allan,"James S. Allan, MD",200,
0000-0002-6502-528X,AYÇA BAL ÖZTÜRK,AYÇA,BAL ÖZTÜRK,AYÇA BAL ÖZTÜRK,200,
0000-0002-6504-1669,Oscar A. Zanett Lecuona,Oscar A.,Zanett Lecuona,,200,
0000-0002-6505-7150,Yan Qi Huan,Yan Qi,Huan,,200,
0000-0002-6507-0232,Uylissa Rodriguez,Uylissa,Rodriguez,,200,
0000-0002-6509-7056,"Dr.Amir Khattabi MD,PhD,DPhil,MSc,MSt",Dr.Amir,"Khattabi MD,PhD,DPhil,MSc,MSt",,200,
0000-0002-6512-0674,Tamara Dordevic,Tamara,Dordevic,,200,
0000-0002-6512-4683,Anne Hin Yee Chu,Anne Hin Yee,Chu,,200,
0000-0002-6513-3870,Daniel Pagano,Daniel,Pagano,,200,
0000-0002-6516-2495,Panayiotis Danassis,Panayiotis,Danassis,,200,
0000-0002-6519-7735,Hossein Mokhtarzadeh,Hossein,Mokhtarzadeh,,200,
0000-0002-6522-0835,Piotr Sliz,Piotr,Sliz,,200,
0000-0002-6524-2575,Bailey A. Plaman,Bailey,Plaman,Bailey A. Plaman,200,
0000-0002-6524-4140,Carl W. Brown III,Carl W.,"Brown III, Ph.D.",Carl W. Brown III,200,
0000-0002-6524-874X,Nazim Bouatta,Nazim,Bouatta,,200,
0000-0002-6528-0491,Yuesong Hu,Yuesong,Hu,,200,
0000-0002-6531-1446,Florian Juengermann,Florian,Juengermann,,200,
0000-0002-6533-7427,Emiliano Santarnecchi,Emiliano,Santarnecchi,,200,
0000-0002-6538-4506,Caroline Pitton,Caroline,Pitton,,200,
0000-0002-6539-2231,Harald Ruda,Harald,Ruda,,200,
0000-0002-6541-6643,david nelson,david,nelson,,200,
0000-0002-6547-072X,Alexei Sisulu Abrahams,Alexei,Sisulu Abrahams,,200,
0000-0002-6548-7724,Ethan Scherer,Ethan,Scherer,,200,
0000-0002-6549-8626,Connor McCann,Connor,McCann,,200,
0000-0002-6550-8935,Joshua Vaughan,Joshua,Vaughan,,200,
0000-0002-6553-659X,Athina Aruldass,Athina,Aruldass,,200,
0000-0002-6554-4557,Raquel Alonso-Perez,Raquel,Alonso-Perez,,200,
0000-0002-6557-211X,Huang CS,Chiun-Sheng,Huang,Huang CS,200,
0000-0002-6558-8314,Ammaar Saeed,Ammaar,Saeed,,200,
0000-0002-6558-9106,Austin Lentsch,Austin,Lentsch,,200,
0000-0002-6562-088X,William C. Y. Lo,William,Lo,William C. Y. Lo,200,
0000-0002-6565-1352,Karolina Kawiaka,Karolina,Kawiaka,,200,
0000-0002-6565-3307,Reynol Junco,Reynol,Junco,Reynol Junco,200,
0000-0002-6565-8335,Suchita Suryakant Jadhav,Suchita Suryakant,Jadhav,,200,
0000-0002-6569-9276,Jasmine  Dixon,Jasmine ,Dixon,,200,
0000-0002-6570-1292,VISHWAJEET SINGH,VISHWAJEET,SINGH,,200,
0000-0002-6570-2826,Mohammad Eslami,Mohammad,Eslami,,200,
0000-0002-6571-1757,Simon Essig Aberg,Simon,Essig Aberg,,200,
0000-0002-6571-7307,Adam Rubin,Adam,Rubin,,200,
0000-0002-6572-8698,Runa Khan,Runa,Khan,,200,
0000-0002-6574-0726,"Azan Zahir Virji, MPH",Azan,Virji,"Azan Zahir Virji, MPH",200,
0000-0002-6574-388X,Paul Hahn,Paul,Hahn,,200,
0000-0002-6574-9261,Eunjung Alice Lee,Alice Eunjung,Lee,Eunjung Alice Lee,200,
0000-0002-6578-1851,Oluwafemi Balogun,Oluwafemi,Balogun,,200,
0000-0002-6578-215X,Brittany M. Charlton,Brittany,Charlton,Brittany M. Charlton,200,
0000-0002-6578-8594,Ebima Clifford Okundaye,Ebima Clifford,Okundaye,,200,
0000-0002-6583-5354,Sascha Feldmann,Sascha,Feldmann,,200,
0000-0002-6587-920X,Natalie Guzikowski,Natalie,Guzikowski,,200,
0000-0002-6589-8558,Emma Catherine Fink,Emma,Fink,Emma Catherine Fink,200,
0000-0002-6590-3193,Recep Bildik,Recep,Bildik,,200,
0000-0002-6593-3034,RAHMAT RAHMAT,RAHMAT,RAHMAT,,200,
0000-0002-6595-883X,melissa franklin,melissa,franklin,,200,
0000-0002-6596-0518,Nicolas Issa,Nicolas,Issa,,200,
0000-0002-6596-3284,Isdin Oke,Isdin,Oke,,200,
0000-0002-6596-8683,Spencer Doyle,Spencer,Doyle,,200,
0000-0002-6602-8263,Nancie Rouleau,Nancie,Rouleau,,200,
0000-0002-6604-6111,Caitlin Dugdale,Caitlin,Dugdale,,200,
0000-0002-6606-7721,Beau Schaeffer,Beau,Schaeffer,,200,
0000-0002-6609-3399,Andrew Lloyd Williams,Andrew Lloyd,Williams,,200,
0000-0002-6610-123X,Prabhat Katyayan Mishra,Prabhat,Katyayan Mishra,,200,
0000-0002-6611-7899,Aya Shnawa,Aya,Shnawa,,200,
0000-0002-6611-9296,John  Weiter,John ,Weiter,,200,
0000-0002-6613-8251,Michelle Frank,Michelle,Frank,,200,
0000-0002-6615-3857,Mikko Silliman,Mikko,Silliman,,200,
0000-0002-6617-2054,Jake Conway,Jake,Conway,,200,
0000-0002-6620-5880,Shalhavit-Simcha Cohen,Shalhavit-Simcha,Cohen,,200,
0000-0002-6623-311X,Dara Bree,Dara,Bree,,200,
0000-0002-6623-8658,YA-CHIN CHEN,YA-CHIN,CHEN,,200,
0000-0002-6625-6346,Jesse Gu,Jesse,Gu,,200,
0000-0002-6625-6450,Luke Zoltan Kelley,Luke,Kelley,Luke Zoltan Kelley,200,
0000-0002-6626-5277,Diana D Shi,Diana,Shi,Diana D Shi,200,
0000-0002-6626-5795,PANAGIOTIS TSAKLIS,PANAGIOTIS,TSAKLIS,,200,
0000-0002-6627-5248,Alethea Black,Alethea,Black,,200,
0000-0002-6629-2195,Justin Baker,Justin,Baker,,200,
0000-0002-6629-6719,Shoshana Razel Gordon,Shoshana Razel,Gordon,,200,
0000-0002-6630-8767,Lily Wang,Lily,Wang,,200,
0000-0002-6632-613X,Ajibola Ibraheem Abioye,Ajibola,Abioye,Ajibola Ibraheem Abioye,200,
0000-0002-6632-8645,Kobbi Nissim,Kobbi,Nissim,,200,
0000-0002-6642-1196,Yanlei Ma,Yanlei,Ma,,200,
0000-0002-6643-2346,Anthony Lee,Anthony,Lee,,200,
0000-0002-6644-6094,Valentina Pergher,Valentina,Pergher,,200,
0000-0002-6646-5877,PROF. DR. MARIOS CONSTANTINOU,MARIOS,CONSTANTINOU,PROF. DR. MARIOS CONSTANTINOU,200,
0000-0002-6647-0000,Jing Xu,Jing,Xu,,200,
0000-0002-6653-8300,Áron Vékássy,Áron,Vékássy,,200,
0000-0002-6655-2946,Nurit Sheinberg,Nurit,Sheinberg,,200,
0000-0002-6655-6621,Man-Wai Cheung,Man-Wai,Cheung,,200,
0000-0002-6657-2787,Andrew Beam,Andrew,Beam,,200,
0000-0002-6657-5849,Emily Burger,Emily,Burger,,200,
0000-0002-6658-0285,Vionnie W. C. Yu,Vionnie W. C.,Yu,,200,
0000-0002-6676-7912,Safa Mohamad,Safa,Mohamad,,200,
0000-0002-6680-7734,Daoyuan Huang,Daoyuan,Huang,,200,
0000-0002-6681-6104,Nimesh Patel,Nimesh,Patel,,200,
0000-0002-6686-0252,Matthew Alan Nichols,Matthew,Nichols,Matthew Alan Nichols,200,
0000-0002-6689-1999,Leonardo Silenzi,Leonardo,Silenzi,,200,
0000-0002-6690-6353,Katherine Merseth King,Katherine,Merseth King,,200,
0000-0002-6691-7634,Ruru Hoong,Ruru,Hoong,,200,
0000-0002-6691-7706,Daniel Asay,Daniel,Asay,,200,
0000-0002-6694-3760,Tristan Barako,Tristan,Barako,,200,
0000-0002-6694-531X,Rohit Garg,Rohit,Garg,,200,
0000-0002-6694-8262,Inbal Rachmin,Inbal,Rachmin,,200,
